sentence_id,sentence_text,target_span,entity_type,source,dep,dep_gloss,governing_verb
s00522,"The everlasting universe of things Flows through the mind, and rolls its rapid waves, Now dark—now glittering—now reflecting gloom— Now lending splendour, where from secret springs The source of human thought its tribute brings Of waters,—with a sound but half its own, Such as a feeble brook will oft assume In the wild woods, among the mountains lone, Where waterfalls around it leap for ever, Where woods and winds contend, and a vast river Over its rocks ceaselessly bursts and raves.",woods,LANDSCAPE,gold,nsubj,Active Subject (doing the action),contend
s00522,"The everlasting universe of things Flows through the mind, and rolls its rapid waves, Now dark—now glittering—now reflecting gloom— Now lending splendour, where from secret springs The source of human thought its tribute brings Of waters,—with a sound but half its own, Such as a feeble brook will oft assume In the wild woods, among the mountains lone, Where waterfalls around it leap for ever, Where woods and winds contend, and a vast river Over its rocks ceaselessly bursts and raves.",winds,WEATHER,gold,conj,Conjoined Element (shares role with another entity),wood
s00522,"The everlasting universe of things Flows through the mind, and rolls its rapid waves, Now dark—now glittering—now reflecting gloom— Now lending splendour, where from secret springs The source of human thought its tribute brings Of waters,—with a sound but half its own, Such as a feeble brook will oft assume In the wild woods, among the mountains lone, Where waterfalls around it leap for ever, Where woods and winds contend, and a vast river Over its rocks ceaselessly bursts and raves.",river,LANDSCAPE,gold,conj,Conjoined Element (shares role with another entity),contend
s00522,"The everlasting universe of things Flows through the mind, and rolls its rapid waves, Now dark—now glittering—now reflecting gloom— Now lending splendour, where from secret springs The source of human thought its tribute brings Of waters,—with a sound but half its own, Such as a feeble brook will oft assume In the wild woods, among the mountains lone, Where waterfalls around it leap for ever, Where woods and winds contend, and a vast river Over its rocks ceaselessly bursts and raves.",rocks,LANDSCAPE,gold,pobj,Object of Preposition,over
s00522,"The everlasting universe of things Flows through the mind, and rolls its rapid waves, Now dark—now glittering—now reflecting gloom— Now lending splendour, where from secret springs The source of human thought its tribute brings Of waters,—with a sound but half its own, Such as a feeble brook will oft assume In the wild woods, among the mountains lone, Where waterfalls around it leap for ever, Where woods and winds contend, and a vast river Over its rocks ceaselessly bursts and raves.",brook,LANDSCAPE,gold,nsubj,Active Subject (doing the action),assume
s00550,"If I were a dead leaf thou mightest bear; If I were a swift cloud to fly with thee; A wave to pant beneath thy power, and share The impulse of thy strength, only less free Than thou, O uncontrollable!",leaf,FLORA,gold,attr,Attribute (X is a Y),be
s00550,"If I were a dead leaf thou mightest bear; If I were a swift cloud to fly with thee; A wave to pant beneath thy power, and share The impulse of thy strength, only less free Than thou, O uncontrollable!",cloud,WEATHER,gold,attr,Attribute (X is a Y),be
s00550,"If I were a dead leaf thou mightest bear; If I were a swift cloud to fly with thee; A wave to pant beneath thy power, and share The impulse of thy strength, only less free Than thou, O uncontrollable!",wave,LANDSCAPE,gold,ROOT,Root of the sentence,wave
s00711,"Beyond the shadow of the ship, I watched the water-snakes: They moved in tracks of shining white, And when they reared, the elfish light Fell off in hoary flakes.",water-snakes,FAUNA,gold,dobj,Direct Object (action done to it),watch
s00711,"Beyond the shadow of the ship, I watched the water-snakes: They moved in tracks of shining white, And when they reared, the elfish light Fell off in hoary flakes.",light,WEATHER,gold,nsubj,Active Subject (doing the action),fall
s00537,"The dwelling-place Of insects, beasts, and birds, becomes its spoil; Their food and their retreat for ever gone, So much of life and joy is lost.",insects,FAUNA,gold,pobj,Object of Preposition,of
s00537,"The dwelling-place Of insects, beasts, and birds, becomes its spoil; Their food and their retreat for ever gone, So much of life and joy is lost.",beasts,FAUNA,gold,conj,Conjoined Element (shares role with another entity),insect
s00537,"The dwelling-place Of insects, beasts, and birds, becomes its spoil; Their food and their retreat for ever gone, So much of life and joy is lost.",birds,FAUNA,gold,conj,Conjoined Element (shares role with another entity),beast
s00127,"Then I passed-- The nights of years in sciences untaught, Save in the old-time; and with time and toil, And terrible ordeal, and such penance As in itself hath power upon the air, And spirits that do compass air and earth, Space, and the peopled Infinite, I made Mine eyes familiar with Eternity, 90 Such as, before me, did the Magi, and He who from out their fountain-dwellings raised Eros and Anteros,at Gadara, As I do thee;--and with my knowledge grew The thirst of knowledge, and the power and joy Of this most bright intelligence, until---- _",air,WEATHER,gold,pobj,Object of Preposition,upon
s00127,"Then I passed-- The nights of years in sciences untaught, Save in the old-time; and with time and toil, And terrible ordeal, and such penance As in itself hath power upon the air, And spirits that do compass air and earth, Space, and the peopled Infinite, I made Mine eyes familiar with Eternity, 90 Such as, before me, did the Magi, and He who from out their fountain-dwellings raised Eros and Anteros,at Gadara, As I do thee;--and with my knowledge grew The thirst of knowledge, and the power and joy Of this most bright intelligence, until---- _",spirits,NATURE,gold,conj,Conjoined Element (shares role with another entity),hath
s00127,"Then I passed-- The nights of years in sciences untaught, Save in the old-time; and with time and toil, And terrible ordeal, and such penance As in itself hath power upon the air, And spirits that do compass air and earth, Space, and the peopled Infinite, I made Mine eyes familiar with Eternity, 90 Such as, before me, did the Magi, and He who from out their fountain-dwellings raised Eros and Anteros,at Gadara, As I do thee;--and with my knowledge grew The thirst of knowledge, and the power and joy Of this most bright intelligence, until---- _",air,WEATHER,gold,dobj,Direct Object (action done to it),compass
s00127,"Then I passed-- The nights of years in sciences untaught, Save in the old-time; and with time and toil, And terrible ordeal, and such penance As in itself hath power upon the air, And spirits that do compass air and earth, Space, and the peopled Infinite, I made Mine eyes familiar with Eternity, 90 Such as, before me, did the Magi, and He who from out their fountain-dwellings raised Eros and Anteros,at Gadara, As I do thee;--and with my knowledge grew The thirst of knowledge, and the power and joy Of this most bright intelligence, until---- _",earth,LANDSCAPE,gold,conj,Conjoined Element (shares role with another entity),air
s00127,"Then I passed-- The nights of years in sciences untaught, Save in the old-time; and with time and toil, And terrible ordeal, and such penance As in itself hath power upon the air, And spirits that do compass air and earth, Space, and the peopled Infinite, I made Mine eyes familiar with Eternity, 90 Such as, before me, did the Magi, and He who from out their fountain-dwellings raised Eros and Anteros,at Gadara, As I do thee;--and with my knowledge grew The thirst of knowledge, and the power and joy Of this most bright intelligence, until---- _",fountain-dwellings,LANDSCAPE,gold,pobj,Object of Preposition,from
s00011,"Come, and compare Columns and idol-dwellings, Goth or Greek, With Nature's realms of worship, earth and air, Nor fix on fond abodes to circumscribe thy prayer!",air,WEATHER,gold,conj,Conjoined Element (shares role with another entity),earth
s00011,"Come, and compare Columns and idol-dwellings, Goth or Greek, With Nature's realms of worship, earth and air, Nor fix on fond abodes to circumscribe thy prayer!",Nature,NATURE,gold,poss,Other (poss),realm
s00011,"Come, and compare Columns and idol-dwellings, Goth or Greek, With Nature's realms of worship, earth and air, Nor fix on fond abodes to circumscribe thy prayer!",earth,LANDSCAPE,gold,appos,Appositive,realm
s00858,"And this prayer I make, Knowing that Nature never did betray The heart that loved her; ’tis her privilege, Through all the years of this our life, to lead From joy to joy: for she can so inform The mind that is within us, so impress With quietness and beauty, and so feed With lofty thoughts, that neither evil tongues, Rash judgments, nor the sneers of selfish men, Nor greetings where no kindness is, nor all The dreary intercourse of daily life, Shall e’er prevail against us, or disturb Our chearful faith that all which we behold Is full of blessings.",Nature,NATURE,gold,nsubj,Active Subject (doing the action),betray
