sentence_id,author,work,sentence_text,band,n_candidates,candidate_words,target_span,start_char,end_char,entity_type,is_figurative,lemma,notes
s00567,Percy Shelley,The Cloud,"Sublime on the towers of my skiey bowers, Lightning my pilot sits; In a cavern under is fettered the thunder, It struggles and howls at fits; Over earth and ocean, with gentle motion, This pilot is guiding me, Lured by the love of the genii that move In the depths of the purple sea; Over the rills, and the crags, and the hills.",,,,thunder,101,108,WEATHER,False,thunder,
s00567,Percy Shelley,The Cloud,"Sublime on the towers of my skiey bowers, Lightning my pilot sits; In a cavern under is fettered the thunder, It struggles and howls at fits; Over earth and ocean, with gentle motion, This pilot is guiding me, Lured by the love of the genii that move In the depths of the purple sea; Over the rills, and the crags, and the hills.",,,,earth,147,152,LANDSCAPE,False,earth,
s00567,Percy Shelley,The Cloud,"Sublime on the towers of my skiey bowers, Lightning my pilot sits; In a cavern under is fettered the thunder, It struggles and howls at fits; Over earth and ocean, with gentle motion, This pilot is guiding me, Lured by the love of the genii that move In the depths of the purple sea; Over the rills, and the crags, and the hills.",,,,ocean,157,162,LANDSCAPE,False,ocean,
s00567,Percy Shelley,The Cloud,"Sublime on the towers of my skiey bowers, Lightning my pilot sits; In a cavern under is fettered the thunder, It struggles and howls at fits; Over earth and ocean, with gentle motion, This pilot is guiding me, Lured by the love of the genii that move In the depths of the purple sea; Over the rills, and the crags, and the hills.",,,,genii,235,240,NATURE,False,genius,
s00567,Percy Shelley,The Cloud,"Sublime on the towers of my skiey bowers, Lightning my pilot sits; In a cavern under is fettered the thunder, It struggles and howls at fits; Over earth and ocean, with gentle motion, This pilot is guiding me, Lured by the love of the genii that move In the depths of the purple sea; Over the rills, and the crags, and the hills.",,,,sea,279,282,LANDSCAPE,False,sea,
s00567,Percy Shelley,The Cloud,"Sublime on the towers of my skiey bowers, Lightning my pilot sits; In a cavern under is fettered the thunder, It struggles and howls at fits; Over earth and ocean, with gentle motion, This pilot is guiding me, Lured by the love of the genii that move In the depths of the purple sea; Over the rills, and the crags, and the hills.",,,,rills,293,298,LANDSCAPE,False,rill,
s00567,Percy Shelley,The Cloud,"Sublime on the towers of my skiey bowers, Lightning my pilot sits; In a cavern under is fettered the thunder, It struggles and howls at fits; Over earth and ocean, with gentle motion, This pilot is guiding me, Lured by the love of the genii that move In the depths of the purple sea; Over the rills, and the crags, and the hills.",,,,crags,308,313,LANDSCAPE,False,crag,
s00567,Percy Shelley,The Cloud,"Sublime on the towers of my skiey bowers, Lightning my pilot sits; In a cavern under is fettered the thunder, It struggles and howls at fits; Over earth and ocean, with gentle motion, This pilot is guiding me, Lured by the love of the genii that move In the depths of the purple sea; Over the rills, and the crags, and the hills.",,,,hills,323,328,LANDSCAPE,False,hill,
s00567,Percy Shelley,The Cloud,"Sublime on the towers of my skiey bowers, Lightning my pilot sits; In a cavern under is fettered the thunder, It struggles and howls at fits; Over earth and ocean, with gentle motion, This pilot is guiding me, Lured by the love of the genii that move In the depths of the purple sea; Over the rills, and the crags, and the hills.",,,,Lightning,42,51,WEATHER,False,lightning,
s00566,Percy Shelley,The Cloud,"I sift the snow on the mountains below, And their great pines groan aghast; And all the night ’tis my pillow white, While I sleep in the arms of the blast.",band_3plus,4,blast; mountain; pine; snow,snow,11,15,WEATHER,False,snow,
s00566,Percy Shelley,The Cloud,"I sift the snow on the mountains below, And their great pines groan aghast; And all the night ’tis my pillow white, While I sleep in the arms of the blast.",,,,mountains,23,32,LANDSCAPE,False,mountain,
s00566,Percy Shelley,The Cloud,"I sift the snow on the mountains below, And their great pines groan aghast; And all the night ’tis my pillow white, While I sleep in the arms of the blast.",,,,pines,56,61,FLORA,False,pines,
s00566,Percy Shelley,The Cloud,"I sift the snow on the mountains below, And their great pines groan aghast; And all the night ’tis my pillow white, While I sleep in the arms of the blast.",,,,night,88,93,WEATHER,False,night,
s00566,Percy Shelley,The Cloud,"I sift the snow on the mountains below, And their great pines groan aghast; And all the night ’tis my pillow white, While I sleep in the arms of the blast.",,,,blast,149,154,WEATHER,False,blast,
s00859,William Wordsworth,Lines Written a Few Miles above Tintern Abbey,"Therefore let the moon Shine on thee in thy solitary walk; And let the misty mountain winds be free To blow against thee: and in after years, When these wild ecstasies shall be matured Into a sober pleasure, when thy mind Shall be a mansion for all lovely forms, Thy memory be as a dwelling-place For all sweet sounds and harmonies; Oh!",band_3plus,3,moon; mountain; wind,moon,18,22,WEATHER,False,moon,
s00859,William Wordsworth,Lines Written a Few Miles above Tintern Abbey,"Therefore let the moon Shine on thee in thy solitary walk; And let the misty mountain winds be free To blow against thee: and in after years, When these wild ecstasies shall be matured Into a sober pleasure, when thy mind Shall be a mansion for all lovely forms, Thy memory be as a dwelling-place For all sweet sounds and harmonies; Oh!",,,,mountain winds,77,91,WEATHER,False,,
s00522,Percy Shelley,Mont Blanc,"The everlasting universe of things Flows through the mind, and rolls its rapid waves, Now dark—now glittering—now reflecting gloom— Now lending splendour, where from secret springs The source of human thought its tribute brings Of waters,—with a sound but half its own, Such as a feeble brook will oft assume In the wild woods, among the mountains lone, Where waterfalls around it leap for ever, Where woods and winds contend, and a vast river Over its rocks ceaselessly bursts and raves.",band_3plus,9,brook; mountain; river; spring; waterfall; wave; wind; wood,universe of things,16,34,NATURE,False,,
s00522,Percy Shelley,Mont Blanc,"The everlasting universe of things Flows through the mind, and rolls its rapid waves, Now dark—now glittering—now reflecting gloom— Now lending splendour, where from secret springs The source of human thought its tribute brings Of waters,—with a sound but half its own, Such as a feeble brook will oft assume In the wild woods, among the mountains lone, Where waterfalls around it leap for ever, Where woods and winds contend, and a vast river Over its rocks ceaselessly bursts and raves.",,,,waves,79,84,LANDSCAPE,True,wave,
s00522,Percy Shelley,Mont Blanc,"The everlasting universe of things Flows through the mind, and rolls its rapid waves, Now dark—now glittering—now reflecting gloom— Now lending splendour, where from secret springs The source of human thought its tribute brings Of waters,—with a sound but half its own, Such as a feeble brook will oft assume In the wild woods, among the mountains lone, Where waterfalls around it leap for ever, Where woods and winds contend, and a vast river Over its rocks ceaselessly bursts and raves.",,,,springs,173,180,LANDSCAPE,False,spring,
s00522,Percy Shelley,Mont Blanc,"The everlasting universe of things Flows through the mind, and rolls its rapid waves, Now dark—now glittering—now reflecting gloom— Now lending splendour, where from secret springs The source of human thought its tribute brings Of waters,—with a sound but half its own, Such as a feeble brook will oft assume In the wild woods, among the mountains lone, Where waterfalls around it leap for ever, Where woods and winds contend, and a vast river Over its rocks ceaselessly bursts and raves.",,,,waters,231,237,LANDSCAPE,False,water,
s00522,Percy Shelley,Mont Blanc,"The everlasting universe of things Flows through the mind, and rolls its rapid waves, Now dark—now glittering—now reflecting gloom— Now lending splendour, where from secret springs The source of human thought its tribute brings Of waters,—with a sound but half its own, Such as a feeble brook will oft assume In the wild woods, among the mountains lone, Where waterfalls around it leap for ever, Where woods and winds contend, and a vast river Over its rocks ceaselessly bursts and raves.",,,,woods,321,326,LANDSCAPE,True,wood,
s00522,Percy Shelley,Mont Blanc,"The everlasting universe of things Flows through the mind, and rolls its rapid waves, Now dark—now glittering—now reflecting gloom— Now lending splendour, where from secret springs The source of human thought its tribute brings Of waters,—with a sound but half its own, Such as a feeble brook will oft assume In the wild woods, among the mountains lone, Where waterfalls around it leap for ever, Where woods and winds contend, and a vast river Over its rocks ceaselessly bursts and raves.",,,,mountains,338,347,LANDSCAPE,True,mountain,
s00522,Percy Shelley,Mont Blanc,"The everlasting universe of things Flows through the mind, and rolls its rapid waves, Now dark—now glittering—now reflecting gloom— Now lending splendour, where from secret springs The source of human thought its tribute brings Of waters,—with a sound but half its own, Such as a feeble brook will oft assume In the wild woods, among the mountains lone, Where waterfalls around it leap for ever, Where woods and winds contend, and a vast river Over its rocks ceaselessly bursts and raves.",,,,waterfalls,360,370,LANDSCAPE,True,waterfall,
s00522,Percy Shelley,Mont Blanc,"The everlasting universe of things Flows through the mind, and rolls its rapid waves, Now dark—now glittering—now reflecting gloom— Now lending splendour, where from secret springs The source of human thought its tribute brings Of waters,—with a sound but half its own, Such as a feeble brook will oft assume In the wild woods, among the mountains lone, Where waterfalls around it leap for ever, Where woods and winds contend, and a vast river Over its rocks ceaselessly bursts and raves.",,,,woods,402,407,LANDSCAPE,True,wood,
s00522,Percy Shelley,Mont Blanc,"The everlasting universe of things Flows through the mind, and rolls its rapid waves, Now dark—now glittering—now reflecting gloom— Now lending splendour, where from secret springs The source of human thought its tribute brings Of waters,—with a sound but half its own, Such as a feeble brook will oft assume In the wild woods, among the mountains lone, Where waterfalls around it leap for ever, Where woods and winds contend, and a vast river Over its rocks ceaselessly bursts and raves.",,,,winds,412,417,WEATHER,True,wind,
s00522,Percy Shelley,Mont Blanc,"The everlasting universe of things Flows through the mind, and rolls its rapid waves, Now dark—now glittering—now reflecting gloom— Now lending splendour, where from secret springs The source of human thought its tribute brings Of waters,—with a sound but half its own, Such as a feeble brook will oft assume In the wild woods, among the mountains lone, Where waterfalls around it leap for ever, Where woods and winds contend, and a vast river Over its rocks ceaselessly bursts and raves.",,,,river,438,443,LANDSCAPE,True,river,
s00522,Percy Shelley,Mont Blanc,"The everlasting universe of things Flows through the mind, and rolls its rapid waves, Now dark—now glittering—now reflecting gloom— Now lending splendour, where from secret springs The source of human thought its tribute brings Of waters,—with a sound but half its own, Such as a feeble brook will oft assume In the wild woods, among the mountains lone, Where waterfalls around it leap for ever, Where woods and winds contend, and a vast river Over its rocks ceaselessly bursts and raves.",,,,rocks,453,458,LANDSCAPE,True,rock,
